Region,Operator,Type,Cell,Freq,Band
V-R6,V,LTE,130,1100,2
V-R7,V,LTE,185,1100,2
V-R6,V,LTE,288,1100,2
V-R6,V,LTE,55,2100,4
V-R7,V,LTE,255,2350,4
V-R6,V,LTE,55,2350,4
V-R6,V,LTE,34,2350,4
V-R6,V,LTE,159,55344,48
V-R6,V,LTE,278,55344,48
V-R8,V,LTE,136,67086,66
V-R6,V,LTE,428,1100,2
V-R7,V,LTE,170,67086,66
V-R6,V,LTE,398,1100,2
V-R6,V,LTE,368,56540,48
V-R6,V,LTE,44,55740,48
V-R6,V,LTE,145,2100,4
V-R6,V,LTE,111,2100,4
V-R6,V,LTE,448,52941,46
V-R6,V,LTE,39,52941,46
V-R7,V,LTE,338,1100,2
V-R6,V,LTE,326,66836,66
V-R8,V,LTE,493,67086,66
V-R7,V,LTE,233,1100,2
V-R6,V,LTE,251,66836,66
V-R9,V,LTE,98,5230,13
V-R8,V,LTE,129,1100,2
V-R7,V,LTE,305,1100,2
V-R6,V,LTE,254,66586,66
V-R6,V,LTE,165,66836,66
V-R7,V,LTE,36,66836,66
V-R6,V,LTE,254,67086,66
V-R6,V,LTE,112,2100,4
V-R6,V,LTE,135,66836,66
V-R6,V,LTE,113,2350,4
V-R6,V,LTE,326,67086,66
V-R7,V,LTE,270,1100,2
V-R7,V,LTE,10,1100,2
V-R7,V,LTE,123,1100,2
V-R6,V,LTE,334,66836,66
V-R6,V,LTE,268,1100,2
V-R7,V,LTE,329,66586,66
V-R6,V,LTE,166,67086,66
V-R8,V,LTE,159,66836,66
V-R8,V,LTE,164,66836,66
V-R6,V,LTE,337,67086,66
V-R8,V,LTE,417,1100,2
V-R7,V,LTE,413,66836,66
V-R6,V,LTE,375,67086,66
V-R8,V,LTE,418,66836,66
V-R7,V,LTE,413,1100,2
V-R6,V,LTE,202,67086,66
V-R6,V,LTE,295,67086,66
V-R9,V,LTE,470,2561,5
V-R9,V,LTE,467,2561,5
V-R6,V,LTE,57,56540,48
V-R7,V,LTE,414,67086,66
V-R7,V,LTE,423,1100,2
V-R6,V,LTE,497,66836,66
V-R9,V,LTE,141,5230,13
V-R6,V,LTE,295,66836,66
V-R6,V,LTE,297,2350,4
V-R6,V,LTE,336,2561,5
V-R7,V,LTE,243,66586,66
V-R7,V,LTE,211,5230,13
V-R9,V,LTE,486,5230,13
V-R6,V,LTE,155,5230,13
V-R7,V,LTE,273,5230,13
V-R7,V,LTE,255,56640,48
V-R7,V,LTE,255,56442,48
V-R7,V,LTE,255,56244,48
V-R6,V,LTE,68,67086,66
V-R9,V,LTE,294,2561,5
V-R6,V,LTE,330,66586,66
V-R8,V,LTE,253,1100,2
V-R7,V,LTE,209,1100,2
V-R6,V,LTE,324,66836,66
V-R6,V,LTE,315,1100,2
V-R6,V,LTE,310,53139,46
V-R6,V,LTE,143,1100,2
V-R6,V,LTE,165,2561,5
V-R6,V,LTE,39,1100,2
V-R6,V,LTE,447,5230,13
V-R6,V,LTE,290,67086,66
V-R6,V,LTE,333,67086,66
V-R6,V,LTE,259,66586,66
V-R7,V,LTE,344,66586,66
V-R6,V,LTE,331,1100,2
V-R9,V,LTE,305,2561,5
V-R9,V,LTE,443,2561,5
V-R6,V,LTE,95,67086,66
V-R8,V,LTE,99,67086,66
V-R8,V,LTE,123,67086,66
V-R6,V,LTE,223,56144,48
V-R6,V,LTE,223,56342,48
V-R6,V,LTE,484,1100,2
V-R6,V,LTE,172,52740,46
V-R7,V,LTE,90,66586,66
V-R9,V,LTE,331,5230,13
V-R6,V,LTE,408,66586,66
V-R7,V,LTE,90,1100,2
V-R6,V,LTE,178,66836,66
V-R6,V,LTE,91,66836,66
V-R6,V,LTE,180,56144,48
V-R9,V,LTE,49,5230,13
V-R6,V,LTE,494,5230,13
V-R6,V,LTE,175,66586,66
V-R9,V,LTE,406,5230,13
V-R9,V,LTE,125,5230,13
V-R6,V,LTE,356,66836,66
V-R9,V,LTE,72,2561,5
V-R6,V,LTE,337,66836,66
V-R9,V,LTE,278,2561,5
V-R6,V,LTE,5,56540,48
V-R7,V,LTE,148,5230,13
V-R8,V,LTE,448,5230,13
V-R6,V,LTE,424,56342,48
V-R6,V,LTE,189,56144,48
V-R7,V,LTE,416,1100,2
V-R9,V,LTE,288,5230,13
V-R7,V,LTE,41,67086,66
V-R9,V,LTE,502,5230,13
V-R6,V,LTE,53,67086,66
V-R6,V,LTE,105,67086,66
V-R6,V,LTE,456,5230,13
V-R7,V,LTE,416,66836,66
V-R6,V,LTE,470,67086,66
V-R6,V,LTE,437,67086,66
V-R6,V,LTE,320,55742,48
V-R9,V,LTE,236,5230,13
V-R6,V,LTE,500,66586,66
V-R6,V,LTE,101,55544,48
V-R9,V,LTE,335,2561,5
V-R7,V,LTE,328,1100,2
V-R7,V,LTE,301,66836,66
V-R6,V,LTE,401,55742,48
V-R6,V,LTE,248,55742,48
V-R6,V,LTE,457,67086,66
V-R6,V,LTE,368,53139,46
V-R6,V,LTE,366,52740,46
V-R6,V,LTE,367,52941,46
V-R6,V,LTE,159,47489,46
V-R6,V,LTE,235,67086,66
V-R6,V,LTE,249,52941,46
V-R6,V,LTE,129,66836,66
V-R6,V,LTE,98,53139,46
V-R6,V,LTE,348,53139,46
V-R6,V,LTE,382,1100,2
V-R6,V,LTE,241,2350,4
V-R6,V,LTE,134,2561,5
V-R6,V,LTE,433,52941,46
V-R7,V,LTE,301,66586,66
V-R6,V,LTE,237,66836,66
V-R6,V,LTE,265,56342,48
V-R6,V,LTE,219,1100,2
V-R6,V,LTE,377,66586,66
V-R8,V,LTE,208,66586,66
V-R7,V,LTE,74,2561,5
V-R6,V,LTE,303,56144,48
V-R6,V,LTE,422,56540,48
V-R6,V,LTE,264,56144,48
V-R6,V,LTE,499,56342,48
V-R7,V,LTE,360,67086,66
V-R6,V,LTE,472,67086,66
V-R8,V,LTE,400,1100,2
V-R6,V,LTE,393,1100,2
V-R9,V,LTE,401,5230,13
V-R6,V,LTE,245,53139,46
V-R6,V,LTE,495,1100,2
V-R6,V,LTE,198,1100,2
V-R7,V,LTE,55,1100,2
V-R8,V,LTE,156,1100,2
V-R6,V,LTE,253,66836,66
V-R6,V,LTE,261,5230,13
V-R7,V,LTE,323,5230,13
V-R6,V,LTE,266,67086,66
V-R7,V,LTE,172,1100,2
V-R7,V,LTE,153,67086,66
V-R6,V,LTE,84,67086,66
V-R6,V,LTE,223,56540,48
V-R6,V,LTE,50,52740,46
V-R7,V,LTE,372,1100,2
V-R6,V,LTE,79,67086,66
V-R6,V,LTE,203,2350,4
V-R7,V,LTE,171,2100,4
V-R6,V,LTE,352,2350,4
V-R6,V,LTE,363,2350,4
V-R9,V,LTE,427,5230,13
V-R6,V,LTE,145,2350,4
V-R6,V,LTE,85,2100,4
V-R7,V,LTE,89,2100,4
V-R7,V,LTE,89,2350,4
V-R7,V,LTE,117,2350,4
V-R6,V,LTE,202,2350,4
V-R7,V,LTE,413,66586,66
V-R6,V,LTE,251,1100,2
V-R6,V,LTE,58,2561,5
V-R9,V,LTE,370,2561,5
V-R6,V,LTE,93,2561,5
V-R6,V,LTE,35,2100,4
V-R6,V,LTE,194,2100,4
V-R6,V,LTE,266,2100,4
V-R7,V,LTE,21,1100,2
V-R6,V,LTE,196,56342,48
V-R6,V,LTE,59,55740,48
V-R6,V,LTE,18,56144,48
V-R6,V,LTE,324,55544,48
V-R6,V,LTE,326,55940,48
V-R6,V,LTE,325,55742,48
V-R9,V,LTE,501,5230,13
V-R6,V,LTE,112,1100,2
V-R6,V,LTE,154,67086,66
V-R9,V,LTE,399,2561,5
V-R8,V,LTE,25,1100,2
V-R7,V,LTE,53,66586,66
V-R6,V,LTE,172,66586,66
V-R8,V,LTE,253,5230,13
V-R9,V,LTE,92,5230,13
V-R6,V,LTE,19,67086,66
V-R7,V,LTE,498,67086,66
V-R7,V,LTE,398,66836,66
V-R9,V,LTE,168,5230,13
V-R6,V,MW,441,2079997,n261
V-R6,V,MW,400,2079997,n261
V-R6,V,MW,400,2081663,n261
V-R6,V,MW,400,2083329,n261
V-R6,V,MW,116,2079997,n261
V-R6,V,MW,116,2081663,n261
V-R6,V,MW,314,2081663,n261
V-R6,V,MW,314,2079997,n261
V-R6,V,MW,235,2081663,n261
V-R6,V,MW,235,2079997,n261
V-R6,V,MW,416,2079997,n261
V-R6,V,MW,416,2081663,n261
V-R6,V,MW,416,2083329,n261
V-R6,V,MW,234,2079997,n261
V-R6,V,MW,234,2081663,n261
V-R6,V,MW,234,2083329,n261
V-R6,V,MW,314,2083329,n261
V-R6,V,MW,62,2079997,n261
V-R6,V,MW,62,2081663,n261
V-R6,V,MW,62,2083329,n261
V-R6,V,MW,174,2083329,n261
V-R6,V,MW,174,2079997,n261
V-R6,V,MW,174,2081663,n261
V-R6,V,MW,441,2081663,n261
V-R6,V,MW,114,2083329,n261
V-R6,V,MW,231,2083329,n261
V-R6,V,MW,205,2079997,n261
V-R6,V,MW,191,2081663,n261
V-R6,V,MW,191,2079997,n261
V-R6,V,MW,189,2081663,n261
V-R6,V,MW,189,2079997,n261
V-R6,V,MW,189,2083329,n261
V-R6,V,MW,146,2079997,n261
V-R6,V,MW,146,2081663,n261
V-R6,V,MW,146,2083329,n261
V-R6,V,MW,466,2078331,n261
V-R6,V,MW,249,2081663,n261
V-R6,V,MW,249,2079997,n261
V-R6,V,MW,249,2083329,n261
V-R6,V,MW,6,2081663,n261
V-R6,V,MW,6,2079997,n261
V-R6,V,MW,6,2083329,n261
V-R6,V,MW,51,2079997,n261
V-R6,V,MW,51,2081663,n261
V-R6,V,MW,51,2083329,n261
V-R6,V,MW,144,2079997,n261
V-R6,V,MW,144,2081663,n261
V-R6,V,MW,144,2083329,n261
V-R6,V,MW,91,2083329,n261
V-R6,V,MW,387,2078331,n261
V-R6,V,MW,387,2079997,n261
V-R6,V,MW,387,2081663,n261
V-R6,V,Sub6,698,176930,n5
V-R6,V,Sub6,57,176930,n5
V-R6,V,Sub6,339,176930,n5
V-R6,V,Sub6,340,176930,n5
V-R6,V,Sub6,146,176930,n5
V-R6,V,Sub6,119,176930,n5
V-R6,V,Sub6,12,176930,n5
V-R7,V,LTE,39,5230,13
V-R7,V,LTE,39,2350,4
V-R7,V,LTE,39,2100,4
V-R7,V,LTE,435,5230,13
V-R7,V,LTE,437,2350,4
V-R7,V,LTE,437,2100,4
V-R7,V,LTE,436,2350,4
V-R7,V,LTE,436,2100,4
V-R7,V,LTE,72,67086,66
V-R7,V,LTE,72,66836,66
V-R9,V,LTE,97,5230,13
V-R7,V,LTE,257,2350,4
V-R7,V,LTE,257,2100,4
V-R7,V,LTE,97,2100,4
V-R7,V,LTE,97,2350,4
V-R7,V,LTE,98,2350,4
V-R7,V,LTE,98,2100,4
V-R7,V,LTE,10,2350,4
V-R7,V,LTE,10,2100,4
V-R7,V,LTE,41,2350,4
V-R7,V,LTE,41,2100,4
V-R7,V,LTE,40,5230,13
V-R7,V,LTE,328,56342,48
V-R7,V,LTE,329,56540,48
V-R7,V,LTE,327,56144,48
V-R7,V,LTE,40,2350,4
V-R7,V,LTE,40,2100,4
V-R7,V,LTE,423,55340,48
V-R7,V,LTE,423,56140,48
V-R7,V,LTE,74,55644,48
V-R7,V,LTE,74,55842,48
V-R7,V,LTE,74,56040,48
V-R7,V,LTE,257,55740,48
V-R7,V,LTE,257,55542,48
V-R7,V,LTE,257,55344,48
V-R7,V,LTE,256,55740,48
V-R7,V,LTE,256,55542,48
V-R7,V,LTE,256,55344,48
V-R7,V,LTE,74,5230,13
V-R7,V,LTE,180,5230,13
V-R7,V,LTE,180,2350,4
V-R7,V,LTE,180,2100,4
V-R7,V,LTE,243,1100,2
V-R7,V,LTE,244,56144,48
V-R7,V,LTE,244,56540,48
V-R7,V,LTE,244,56342,48
V-R7,V,MW,720,2078331,n261
V-R7,V,MW,719,2078331,n261
V-R7,V,MW,133,2078331,n261
V-R7,V,MW,134,2078331,n261
V-R7,V,MW,715,2078331,n261
V-R7,V,MW,452,2078331,n261
V-R7,V,MW,450,2078331,n261
V-R7,V,MW,70,2078331,n261
V-R7,V,MW,744,2078331,n261
V-R7,V,MW,711,2078331,n261
V-R7,V,MW,350,2078331,n261
V-R7,V,MW,349,2078331,n261
V-R7,V,Sub6,257,176930,n5
V-R7,V,Sub6,97,176930,n5
V-R7,V,Sub6,256,176930,n5
V-R7,V,Sub6,98,176930,n5
V-R7,V,Sub6,74,176930,n5
V-R7,V,Sub6,167,176930,n5
V-R7,V,Sub6,72,176930,n5
V-R7,V,LTE,217,2350,4
V-R7,V,LTE,217,2100,4
V-R8,V,LTE,230,2100,4
V-R7,V,LTE,414,2100,4
V-R7,V,LTE,435,2350,4
V-R7,V,LTE,435,2100,4
V-R7,V,LTE,256,2350,4
V-R7,V,LTE,243,2100,4
V-R7,V,LTE,328,56442,48
V-R7,V,LTE,167,2350,4
V-R7,V,LTE,336,55542,48
V-R7,V,LTE,71,66586,66
V-R7,V,LTE,363,56640,48
V-R7,V,LTE,351,67086,66
V-R9,V,LTE,180,2561,5
V-R7,V,LTE,181,1100,2
V-R7,V,LTE,256,2100,4
V-R7,V,LTE,3,2350,4
V-R7,V,LTE,338,2561,5
V-R7,V,LTE,366,2100,4
V-R7,V,LTE,305,2100,4
V-R9,V,LTE,500,2561,5
V-R7,V,LTE,470,2350,4
V-R7,V,LTE,167,2100,4
V-R9,V,LTE,477,2561,5
V-R9,V,LTE,318,5230,13
V-R7,V,LTE,340,2100,4
V-R7,V,LTE,243,2350,4
V-R9,V,LTE,274,5230,13
V-R8,V,LTE,344,66836,66
V-R7,V,LTE,498,5230,13
V-R7,V,LTE,444,1100,2
V-R7,V,LTE,28,1100,2
V-R7,V,LTE,235,1100,2
V-R9,V,LTE,395,2561,5
V-R7,V,LTE,251,2350,4
V-R9,V,LTE,281,5230,13
V-R9,V,LTE,29,2561,5
V-R7,V,LTE,86,2350,4
V-R7,V,LTE,415,2100,4
V-R7,V,LTE,351,1100,2
V-R7,V,LTE,397,2350,4
V-R7,V,LTE,267,2350,4
V-R7,V,LTE,391,2350,4
V-R7,V,LTE,49,2350,4
V-R7,V,LTE,305,66836,66
V-R8,V,LTE,395,5230,13
V-R7,V,LTE,493,66836,66
V-R7,V,LTE,355,67086,66
V-R8,V,LTE,178,67086,66
V-R7,V,LTE,149,2100,4
V-R7,V,LTE,267,2100,4
V-R7,V,LTE,131,2100,4
V-R7,V,LTE,224,2350,4
V-R8,V,LTE,449,66836,66
V-R7,V,LTE,272,1100,2
V-R7,V,LTE,307,2100,4
V-R7,V,LTE,314,1100,2
V-R8,V,LTE,230,2350,4
V-R8,V,LTE,135,1100,2
V-R7,V,LTE,5,2561,5
V-R7,V,LTE,96,2350,4
V-R7,V,LTE,96,2100,4
V-R7,V,LTE,125,2100,4
V-R7,V,LTE,436,67086,66
V-R7,V,LTE,485,1100,2
V-R8,V,LTE,304,1100,2
V-R7,V,LTE,416,2350,4
V-R7,V,LTE,214,2350,4
V-R8,V,LTE,178,1100,2
V-R9,V,LTE,350,5230,13
V-R7,V,LTE,381,1100,2
V-R9,V,LTE,203,5230,13
V-R9,V,LTE,34,2561,5
V-R7,V,LTE,421,2100,4
V-R7,V,LTE,323,2100,4
V-R7,V,LTE,74,2100,4
V-R7,V,LTE,14,2100,4
V-R8,V,LTE,418,2100,4
V-R9,V,LTE,185,2561,5
V-R7,V,LTE,84,66836,66
V-R7,V,LTE,366,56540,48
V-R7,V,LTE,162,1100,2
V-R7,V,LTE,312,67086,66
V-R7,V,LTE,52,1100,2
V-R8,V,LTE,2,1100,2
V-R7,V,LTE,308,5230,13
V-R7,V,LTE,351,2100,4
V-R7,V,LTE,284,2100,4
V-R7,V,LTE,13,2100,4
V-R7,V,LTE,147,2100,4
V-R7,V,LTE,246,67086,66
V-R7,V,LTE,54,2561,5
V-R7,V,LTE,494,66586,66
V-R7,V,LTE,132,67086,66
V-R7,V,LTE,478,67086,66
V-R7,V,LTE,423,55640,48
V-R7,V,LTE,463,2100,4
V-R7,V,LTE,1,2100,4
V-R7,V,LTE,179,66836,66
V-R7,V,LTE,8,67086,66
V-R7,V,LTE,439,2350,4
V-R7,V,LTE,439,2100,4
V-R7,V,LTE,355,2350,4
V-R9,V,LTE,335,5230,13
V-R7,V,LTE,414,2350,4
V-R7,V,LTE,13,5230,13
V-R7,V,LTE,437,1050,2
V-R7,V,LTE,376,2561,5
V-R9,V,LTE,190,2561,5
V-R7,V,LTE,396,1100,2
V-R7,V,LTE,321,55542,48
V-R7,V,LTE,244,55542,48
V-R9,V,LTE,420,2561,5
V-R7,V,LTE,426,2100,4
V-R7,V,LTE,71,5230,13
V-R7,V,LTE,81,2100,4
V-R7,V,LTE,413,2100,4
V-R7,V,LTE,134,2100,4
V-R7,V,LTE,417,2100,4
V-R7,V,LTE,408,56144,48
V-R7,V,LTE,408,67086,66
V-R7,V,LTE,164,1100,2
V-R8,V,LTE,161,66586,66
V-R7,V,LTE,182,2350,4
V-R9,V,LTE,188,2561,5
V-R7,V,LTE,70,66836,66
V-R7,V,LTE,70,66586,66
V-R9,V,LTE,36,2561,5
V-R7,V,LTE,312,1100,2
V-R9,V,LTE,66,2561,5
V-R7,V,LTE,468,5230,13
V-R7,V,LTE,49,2100,4
V-R7,V,LTE,183,1100,2
V-R7,V,LTE,74,2350,4
V-R7,V,LTE,301,2350,4
V-R7,V,LTE,268,5230,13
V-R7,V,LTE,83,2100,4
V-R7,V,LTE,171,1100,2
V-R7,V,LTE,186,5230,13
V-R8,V,LTE,297,67086,66
V-R8,V,LTE,333,1100,2
V-R7,V,LTE,207,2100,4
V-R7,V,LTE,152,2100,4
V-R7,V,LTE,413,2350,4
V-R8,V,LTE,382,2350,4
V-R7,V,LTE,252,5230,13
V-R7,V,LTE,32,2350,4
V-R8,V,LTE,159,2350,4
V-R7,V,LTE,179,2350,4
V-R7,V,LTE,308,2350,4
V-R7,V,LTE,449,2100,4
V-R7,V,LTE,192,2350,4
V-R7,V,LTE,205,1100,2
V-R7,V,LTE,240,2100,4
V-R7,V,LTE,130,2350,4
V-R9,V,LTE,421,2561,5
V-R8,V,LTE,107,2100,4
V-R7,V,LTE,383,2100,4
V-R7,V,LTE,401,2350,4
V-R7,V,LTE,329,2100,4
V-R8,V,LTE,370,1100,2
V-R9,V,LTE,361,2561,5
V-R7,V,LTE,366,2350,4
V-R7,V,LTE,416,2561,5
V-R7,V,LTE,344,5230,13
V-R7,V,LTE,355,2100,4
V-R7,V,LTE,68,2100,4
V-R8,V,LTE,139,2350,4
V-R9,V,LTE,294,5230,13
V-R7,V,LTE,114,1100,2
V-R7,V,LTE,91,2100,4
V-R8,V,LTE,362,66586,66
V-R7,V,LTE,164,56540,48
V-R7,V,LTE,171,66586,66
V-R7,V,LTE,179,2100,4
V-R8,V,LTE,86,5230,13
V-R7,V,LTE,78,2350,4
V-R8,V,LTE,173,1100,2
V-R7,V,LTE,179,1100,2
V-R9,V,LTE,95,2561,5
V-R7,V,LTE,423,56342,48
V-R7,V,LTE,78,1100,2
V-R8,V,LTE,403,2100,4
V-R7,V,LTE,248,2350,4
V-R7,V,LTE,426,5230,13
V-R7,V,LTE,158,56540,48
V-R7,V,LTE,470,1100,2
V-R7,V,LTE,443,1100,2
V-R8,V,LTE,443,2100,4
V-R7,V,LTE,503,2350,4
V-R7,V,LTE,385,2100,4
V-R7,V,LTE,277,2350,4
V-R7,V,LTE,129,2100,4
V-R7,V,LTE,38,2100,4
V-R7,V,LTE,296,5230,13
V-R7,V,LTE,406,2100,4
V-R7,V,LTE,319,2100,4
V-R7,V,LTE,25,2561,5
V-R9,V,LTE,365,2561,5
V-R7,V,LTE,183,2100,4
V-R7,V,LTE,442,2100,4
V-R7,V,LTE,433,2100,4
V-R7,V,LTE,503,5230,13
V-R7,V,LTE,461,2350,4
V-R7,V,LTE,86,2100,4
V-R7,V,LTE,365,56144,48
V-R7,V,LTE,423,56540,48
V-R7,V,LTE,423,56144,48
V-R7,V,LTE,363,56540,48
V-R9,V,LTE,371,2561,5
V-R7,V,MW,719,2083329,n261
V-R7,V,MW,719,2081663,n261
V-R7,V,MW,719,2079997,n261
V-R7,V,MW,744,2083329,n261
V-R7,V,MW,744,2081663,n261
V-R7,V,MW,744,2079997,n261
V-R7,V,MW,450,2079997,n261
V-R7,V,MW,450,2081663,n261
V-R7,V,MW,450,2083329,n261
V-R7,V,MW,134,2079997,n261
V-R7,V,MW,134,2081663,n261
V-R7,V,MW,134,2083329,n261
V-R7,V,MW,452,2081663,n261
V-R7,V,MW,452,2083329,n261
V-R7,V,MW,452,2079997,n261
V-R8,V,LTE,407,56140,48
V-R8,V,LTE,406,55640,48
V-R8,V,LTE,405,55340,48
V-R9,V,LTE,2,5230,13
V-R8,V,LTE,140,2350,4
V-R8,V,LTE,140,2100,4
V-R8,V,LTE,139,2100,4
V-R8,V,LTE,138,2350,4
V-R8,V,LTE,138,2100,4
V-R8,V,LTE,168,2100,4
V-R8,V,LTE,136,56540,48
V-R8,V,LTE,136,56144,48
V-R8,V,LTE,136,56342,48
V-R8,V,LTE,79,5230,13
V-R8,V,LTE,405,55344,48
V-R8,V,LTE,406,55542,48
V-R8,V,LTE,407,55740,48
V-R8,V,MW,63,2071667,n261
V-R8,V,MW,34,2078331,n261
V-R8,V,MW,302,2078331,n261
V-R8,V,MW,773,2078331,n261
V-R8,V,MW,29,2071667,n261
V-R9,V,Sub6,136,176930,n5
V-R8,V,Sub6,430,176930,n5
V-R9,V,LTE,170,5230,13
V-R8,V,LTE,403,67086,66
V-R8,V,LTE,139,67086,66
V-R8,V,LTE,475,5230,13
V-R8,V,LTE,415,67086,66
V-R8,V,LTE,503,66586,66
V-R8,V,LTE,5,67086,66
V-R8,V,LTE,358,67086,66
V-R8,V,LTE,100,67086,66
V-R8,V,LTE,99,2100,4
V-R8,V,LTE,162,2350,4
V-R8,V,LTE,99,2350,4
V-R8,V,LTE,136,2350,4
V-R8,V,LTE,136,2100,4
V-R8,V,LTE,162,2100,4
V-R8,V,LTE,160,2350,4
V-R8,V,LTE,160,2100,4
V-R8,V,LTE,25,2100,4
V-R8,V,LTE,234,2350,4
V-R8,V,LTE,418,2350,4
V-R8,V,LTE,157,2350,4
V-R8,V,LTE,25,2350,4
V-R8,V,LTE,403,2350,4
V-R8,V,LTE,147,2350,4
V-R8,V,LTE,170,2100,4
V-R8,V,LTE,170,2350,4
V-R8,V,LTE,29,2350,4
V-R8,V,LTE,239,2100,4
V-R8,V,LTE,143,2350,4
V-R8,V,LTE,404,2350,4
V-R8,V,LTE,458,2100,4
V-R8,V,LTE,292,2100,4
V-R8,V,LTE,238,2350,4
V-R8,V,LTE,279,2350,4
V-R8,V,LTE,368,1100,2
V-R8,V,LTE,35,5230,13
V-R8,V,LTE,270,5230,13
V-R8,V,LTE,344,2350,4
V-R8,V,LTE,399,2350,4
V-R8,V,LTE,416,66586,66
V-R8,V,LTE,272,2350,4
V-R9,V,LTE,90,2561,5
V-R9,V,LTE,28,5230,13
V-R8,V,LTE,7,67086,66
V-R8,V,LTE,271,66836,66
V-R8,V,LTE,479,5230,13
V-R8,V,LTE,271,5230,13
V-R8,V,LTE,159,2100,4
V-R8,V,LTE,440,2100,4
V-R8,V,LTE,409,5230,13
V-R8,V,LTE,315,66836,66
V-R8,V,LTE,473,66836,66
V-R8,V,LTE,26,1100,2
V-R8,V,LTE,332,56540,48
V-R8,V,LTE,331,56342,48
V-R8,V,LTE,330,56144,48
V-R8,V,MW,63,2078331,n261
V-R8,V,MW,29,2078331,n261
V-R8,V,MW,103,2078331,n261
V-R8,V,MW,204,2071667,n261
V-R8,V,MW,206,2071667,n261
V-R8,V,MW,206,2078331,n261
V-R9,V,LTE,145,55942,48
V-R9,V,LTE,250,66536,66
V-R9,V,LTE,280,47090,46
V-R9,V,LTE,280,47291,46
V-R9,V,LTE,279,55942,48
V-R9,V,LTE,279,56140,48
V-R9,V,LTE,360,2561,5
V-R9,V,LTE,360,925,2
V-R9,V,LTE,145,55744,48
V-R9,V,LTE,277,56140,48
V-R9,V,LTE,152,66536,66
V-R9,V,LTE,391,925,2
V-R9,V,LTE,391,2050,4
V-R9,V,LTE,391,2561,5
V-R9,V,LTE,145,56140,48
V-R9,V,LTE,277,55744,48
V-R9,V,LTE,277,55942,48
V-R9,V,LTE,152,2050,4
V-R9,V,LTE,277,47489,46
V-R9,V,LTE,277,47291,46
V-R9,V,LTE,277,47090,46
V-R9,V,LTE,264,55942,48
V-R9,V,LTE,311,55942,48
V-R9,V,LTE,295,55744,48
V-R9,V,LTE,311,56140,48
V-R9,V,LTE,264,56140,48
V-R9,V,LTE,264,55744,48
V-R9,V,LTE,311,53140,46
V-R9,V,LTE,311,53341,46
V-R9,V,LTE,311,53539,46
V-R9,V,LTE,279,47489,46
V-R9,V,LTE,279,47090,46
V-R9,V,LTE,279,47291,46
V-R9,V,LTE,324,66536,66
V-R9,V,LTE,293,47489,46
V-R9,V,LTE,293,47291,46
V-R9,V,LTE,293,47090,46
V-R9,V,LTE,295,56140,48
V-R9,V,LTE,295,55942,48
V-R9,V,LTE,309,47090,46
V-R9,V,LTE,309,47291,46
V-R9,V,LTE,144,2561,5
V-R9,V,LTE,97,2050,4
V-R9,V,LTE,144,925,2
V-R9,V,LTE,250,925,2
V-R9,V,LTE,280,53341,46
V-R9,V,LTE,280,53539,46
V-R9,V,LTE,276,47489,46
V-R9,V,LTE,276,47291,46
V-R9,V,LTE,276,47090,46
V-R9,V,LTE,82,47291,46
V-R9,V,LTE,82,47090,46
V-R9,V,LTE,82,47489,46
V-R9,V,LTE,82,56140,48
V-R9,V,LTE,27,925,2
V-R9,V,LTE,82,55942,48
V-R9,V,LTE,82,55744,48
V-R9,V,LTE,451,56140,48
V-R9,V,LTE,451,55942,48
V-R9,V,LTE,451,55744,48
V-R9,V,LTE,451,47090,46
V-R9,V,LTE,451,47489,46
V-R9,V,LTE,451,47291,46
V-R9,V,LTE,81,53341,46
V-R9,V,LTE,81,53140,46
V-R9,V,LTE,174,2561,5
V-R9,V,LTE,275,47489,46
V-R9,V,LTE,275,47090,46
V-R9,V,LTE,275,47291,46
V-R9,V,LTE,275,56140,48
V-R9,V,LTE,275,55744,48
V-R9,V,LTE,275,55942,48
V-R9,V,LTE,293,53539,46
V-R9,V,LTE,293,53341,46
V-R9,V,LTE,293,53140,46
V-R9,V,LTE,116,56140,48
V-R9,V,LTE,116,55942,48
V-R9,V,LTE,116,55744,48
V-R9,V,LTE,294,53140,46
V-R9,V,LTE,88,53341,46
V-R9,V,LTE,2,925,2
V-R9,V,LTE,261,53539,46
V-R9,V,LTE,261,53341,46
V-R9,V,LTE,295,47489,46
V-R9,V,LTE,295,47090,46
V-R9,V,LTE,295,47291,46
V-R9,V,LTE,296,47090,46
V-R9,V,LTE,296,47291,46
V-R9,V,LTE,44,2561,5
V-R9,V,LTE,250,5230,13
V-R9,V,LTE,280,47489,46
V-R9,V,LTE,324,5230,13
V-R9,V,LTE,276,55744,48
V-R9,V,LTE,44,5230,13
V-R9,V,LTE,278,53341,46
V-R9,V,LTE,324,2561,5
V-R9,V,LTE,264,47489,46
V-R9,V,LTE,264,47090,46
V-R9,V,LTE,264,47291,46
V-R9,V,LTE,261,47689,46
V-R9,V,LTE,261,47491,46
V-R9,V,LTE,146,53341,46
V-R9,V,LTE,146,53140,46
V-R9,V,LTE,197,66536,66
V-R9,V,LTE,293,55744,48
V-R9,V,LTE,294,53341,46
V-R9,V,LTE,88,53539,46
V-R9,V,LTE,278,47291,46
V-R9,V,LTE,278,47090,46
V-R9,V,LTE,174,925,2
V-R9,V,LTE,83,56140,48
V-R9,V,LTE,83,55744,48
V-R9,V,LTE,83,55942,48
